0.000000000000000000e+00
0.000000000000000000e+00
9.995615061964531201e-01
0.000000000000000000e+00
1.445339178221438604e-03
4.940223166843783487e-01
0.000000000000000000e+00
8.072809049234524244e-04
1.142530705512710617e-04
7.980266976204294371e-01
1.318315994612099954e-03
0.000000000000000000e+00
1.018722891938197463e-03
2.655689815429557892e-04
4.261666311527807132e-04
8.719137443378772350e-04
1.099389487965193738e-03
9.528995371630819174e-04
0.000000000000000000e+00
1.880101858682976844e-03
3.073749140392189379e-03
1.222294654498044374e-03
5.013285205795357861e-05
0.000000000000000000e+00
