1.000000000000000000e+00
1.000000000000000000e+00
9.886289231306473191e-01
9.689440993788820400e-01
9.709026222582233245e-01
9.942879914984059653e-01
9.472843450479233596e-01
9.977799775114605252e-01
9.958583261925164631e-01
3.041207196749854957e-01
9.706244805548390753e-01
9.753265602322206407e-01
9.857378795128652893e-01
9.802815031204354934e-01
9.982953334753889019e-01
9.366054909299704745e-01
9.306916797267900110e-01
9.970051728832017846e-01
3.460207612456747510e-03
9.937171279659201550e-01
9.255110759163940326e-01
8.803780964797913722e-01
9.775404822780368042e-01
0.000000000000000000e+00
