1.000000000000000000e+00
1.000000000000000000e+00
9.869525484661880732e-01
9.999782703434855202e-01
9.963361384710289759e-01
9.999142885770817557e-01
9.994205424929468728e-01
9.992261827874562297e-01
9.995110827284239274e-01
9.985006537005001181e-01
9.975421344075832142e-01
9.998985949362657610e-01
9.982121321501132849e-01
9.994627946028361576e-01
9.999722343277870351e-01
9.897508453439985976e-01
9.902590778658096893e-01
9.999492974681328805e-01
9.975650712672373688e-01
9.996812983711208522e-01
9.785588650358961749e-01
9.892172615562538907e-01
9.992334260062943896e-01
9.962480126418312709e-01
