9.999010093425451107e-01
9.999770631403458454e-01
6.086162916892514652e-01
9.996112805890186026e-01
9.230021693440420005e-01
9.943599469313499917e-01
9.916871991800676467e-01
8.740706044828281396e-01
9.576211337810447422e-01
4.337903402019168131e-01
9.565334437521805233e-01
9.983364740735017895e-01
9.208943926621364628e-01
9.815853233071089035e-01
9.941462719756241073e-01
9.425455809725470369e-01
9.475965189090264085e-01
9.907407519185476019e-01
9.975578280483992089e-01
9.483739577309893143e-01
8.826357107589565265e-01
9.548047288561387624e-01
9.759199189725252799e-01
9.962480126418312709e-01
